51060.8;1.95844771;BID
51059.8;0;BID
51059.5;1.95849698;BID
51076.3;16.89023559;ASK
51076.4;0;ASK
51081.3;0.04524681;ASK
51076.3;17.08434277;ASK
51059.5;0;BID
51059.4;0.10292988;BID
51076.3;16.89023559;ASK
51076.4;0.19410718;ASK
51061;1.95844137;BID
51061;0;BID
51059.4;0.10292988;BID
51061.1;1.9584371;BID
51076.4;0;ASK
51081.3;0.04524681;ASK
51076.3;17.08434277;ASK
51061.1;0;BID
51059.4;0.10292988;BID
51061.5;1.95842106;BID
51061.5;0;BID
51059.4;0.10292988;BID
51060.6;0.4687;BID
51063;1.9583641;BID
51062;0;BID
51060;0.0312;BID
51063;0;BID
51059.4;0.10292988;BID
51063.1;0.00304452;BID
51062;0.00391617;BID
51063.1;0;BID
51060;0.0312;BID
51072;0.0312;BID
51062;0;BID
51060;0.0312;BID
51063.8;1.95833277;BID
51063.8;0;BID
51060;0.0312;BID
51064.2;1.95831887;BID
51060.6;0;BID
51060;0.0312;BID
51076.3;17.08238491;ASK
51076.3;16.88827773;ASK
51076.4;0.19410718;ASK
51063.2;1.95835747;BID
51064.2;0;BID
51060;0.0312;BID
51062.5;1.95838238;BID
51063.2;0;BID
51060;0.0312;BID
51076.4;0;ASK
51081.3;0.04524681;ASK
51076.3;17.08238491;ASK
51063.3;1.95835338;BID
51063.3;0;BID
51060;0.0312;BID
51063.6;1.95834205;BID
51062.5;0;BID
51060;0.0312;BID
51063.7;1.958335;BID
51063.7;0;BID
51060;0.0312;BID
51063.8;1.95833108;BID
51063.8;0;BID
51060;0.0312;BID
51063.9;1.95832952;BID
51063.9;0;BID
51060;0.0312;BID
51064.2;1.95831761;BID
51076.3;16.88827773;ASK
51076.4;0.19410718;ASK
51060.8;0;BID
51060;0.0312;BID
51065.1;1.95828363;BID
51065.1;0;BID
51060;0.0312;BID
51064.2;0;BID
51059.4;0.10292988;BID
51061.9;2.04119847;BID
51065.2;1.95827991;BID
51076.4;0;ASK
51081.3;0.04524681;ASK
51076.3;17.08238491;ASK
51061.9;0.08279186;BID
51065.8;1.95825478;BID
51065.8;0;BID
51060.6;0.4687;BID
51065.2;0;BID
51060;0.0312;BID
51080.8;0;ASK
51082.1;0.86626131;ASK
51063.6;0;BID
51059.4;0.10292988;BID
51068;1.95817061;BID
51062.2;1.95839382;BID
51076.3;16.65038491;ASK
51076.3;16.24038491;ASK
51076.3;15.80638491;ASK
51076.3;15.37638491;ASK
51076.3;15.37233914;ASK
51062.6;0.7056;BID
51062.6;0;BID
51060.8;0.7056;BID
51063.1;0.7056;BID
51082.1;1.7852583;ASK
51079;0;ASK
51082.2;0.58733701;ASK
51076.6;0;ASK
51083.2;0.58733701;ASK
51068;0;BID
51060.8;0.7056;BID
51076.3;15.32233914;ASK
51076.3;15.22233914;ASK
51066.1;0.00391602;BID
51062.2;0;BID
51060.8;0.7056;BID
51069.1;1.9581304;BID
51063.1;0;BID
51060.8;0.7056;BID
51066.1;0;BID
51060.6;0.4687;BID
51067.3;1.95819678;BID
51076.2;0.0442;BID
51060.8;0;BID
51060.6;0.4687;BID
51076.2;0.0942;BID
51076.2;0.063;BID
51076.3;15.02823196;ASK
51076.5;0.52372293;ASK
51068.3;1.95815924;BID
51069.1;0;BID
51060.6;0.4687;BID
51068.4;0.00391589;BID
51068.3;0;BID
51060.6;0.4687;BID
51065.5;1.95826651;BID
51068.5;1.95815417;BID
51067.4;0.00304405;BID
